Proteome Id	Organism	Organism Id	Protein count	BUSCO	CPD
UP001152024	Fusarium equiseti (Fusarium scirpi)	61235	11882	C:98.0%[S:97.9%,D:0.1%],F:0.6%,M:1.4%,n:4494	Unknown
UP001152026	Fusarium oxysporum (Fusarium vascular wilt)	5507	14255	C:91.6%[S:91.3%,D:0.4%],F:0.2%,M:8.2%,n:4494	Unknown
UP001152042	Fusarium oxysporum (Fusarium vascular wilt)	5507	14987	C:93.2%[S:92.6%,D:0.6%],F:0.4%,M:6.4%,n:4494	Standard
UP001152051	Fusarium oxysporum (Fusarium vascular wilt)	5507	16833	C:99.5%[S:94.8%,D:4.7%],F:0.3%,M:0.2%,n:4494	Unknown
UP001152052	Fusarium oxysporum (Fusarium vascular wilt)	5507	15633	C:94.0%[S:89.6%,D:4.4%],F:0.3%,M:5.7%,n:4494	Standard
UP001152089	Fusarium solani (Filamentous fungus)	169388	17945	C:99.1%[S:94.8%,D:4.3%],F:0.5%,M:0.4%,n:4494	Unknown
UP001152109	Fusarium oxysporum (Fusarium vascular wilt)	5507	14739	C:91.6%[S:87.5%,D:4.1%],F:0.2%,M:8.2%,n:4494	Standard
UP001152113	Coemansia sp. RSA 2705	2789345	7133	C:66.4%[S:65.2%,D:1.2%],F:12.8%,M:20.8%,n:758	Unknown
UP001152127	Fusarium oxysporum (Fusarium vascular wilt)	5507	15476	C:93.8%[S:89.1%,D:4.7%],F:0.3%,M:5.9%,n:4494	Unknown
UP001152128	Fusarium irregulare	2494466	12177	C:98.8%[S:98.6%,D:0.2%],F:0.5%,M:0.8%,n:4494	Close to standard (low value)
UP001152140	Fusarium oxysporum (Fusarium vascular wilt)	5507	14598	C:92.0%[S:91.7%,D:0.3%],F:0.3%,M:7.7%,n:4494	Unknown
UP001152152	Coemansia sp. RSA 2673	2663897	10967	C:58.7%[S:53.4%,D:5.3%],F:18.7%,M:22.6%,n:758	Unknown
UP001152166	Coemansia sp. RSA 353	2789331	6731	C:64.5%[S:63.3%,D:1.2%],F:11.9%,M:23.6%,n:758	Unknown
UP001152183	Coemansia sp. RSA 485	2789351	9342	C:86.9%[S:59.9%,D:27.0%],F:2.0%,M:11.1%,n:758	Unknown
UP001152201	Coemansia sp. RSA 2681	2663903	7064	C:48.5%[S:48.4%,D:0.1%],F:18.7%,M:32.7%,n:758	Unknown
UP001152364	Yarrowia lipolytica (Candida lipolytica)	4952	6569	C:96.4%[S:96.0%,D:0.4%],F:1.1%,M:2.5%,n:2137	Unknown
UP001152531	[Candida] jaroonii	467808	5817	C:99.3%[S:99.3%,D:0.0%],F:0.4%,M:0.3%,n:2137	Unknown
UP001152591	Penicillium salamii	1612424	10621	C:95.2%[S:95.1%,D:0.2%],F:0.7%,M:4.1%,n:4191	Unknown
UP001152595	Penicillium salamii	1612424	10288	C:95.3%[S:95.1%,D:0.2%],F:0.8%,M:3.9%,n:4191	Outlier (low value)
UP001152608	Penicillium salamii	1612424	11406	C:95.3%[S:94.8%,D:0.4%],F:0.9%,M:3.8%,n:4191	Unknown
UP001152610	Penicillium salamii	1612424	10410	C:95.5%[S:95.2%,D:0.3%],F:0.8%,M:3.7%,n:4191	Unknown
UP001152625	Penicillium salamii	1612424	10256	C:95.3%[S:95.0%,D:0.2%],F:0.8%,M:3.9%,n:4191	Outlier (low value)
UP001152627	Penicillium salamii	1612424	11375	C:95.3%[S:94.9%,D:0.4%],F:1.0%,M:3.7%,n:4191	Unknown
UP001152628	Penicillium salamii	1612424	10751	C:95.5%[S:95.2%,D:0.3%],F:0.8%,M:3.7%,n:4191	Standard
UP001152650	Penicillium salamii	1612424	11044	C:95.1%[S:94.8%,D:0.4%],F:1.0%,M:3.9%,n:4191	Outlier (high value)
UP001152940	Rhodotorula toruloides (Yeast) (Rhodosporidium toruloides)	5286	6067	C:81.0%[S:69.6%,D:11.5%],F:0.7%,M:18.3%,n:1764	Unknown
UP001152964	Saccharomyces eubayanus (Yeast)	1080349	5610	C:98.2%[S:96.1%,D:2.2%],F:1.0%,M:0.8%,n:2137	Standard
UP001153331	Boeremia exigua	749465	10740	C:65.7%[S:65.5%,D:0.2%],F:4.6%,M:29.7%,n:6641	Unknown
UP001153332	Lasiodiplodia mahajangana	1108764	10628	C:45.0%[S:44.4%,D:0.7%],F:6.5%,M:48.5%,n:3786	Unknown
UP001153334	Nemania bipapillata	110536	7822	C:52.1%[S:51.9%,D:0.2%],F:12.7%,M:35.3%,n:3817	Unknown
UP001153342	Saccharomyces eubayanus (Yeast)	1080349	5626	C:98.2%[S:96.0%,D:2.2%],F:1.0%,M:0.8%,n:2137	Standard
UP001153353	Aspergillus fumigatus (Neosartorya fumigata)	746128	8805	C:96.6%[S:96.6%,D:0.0%],F:1.0%,M:2.3%,n:4191	Close to standard (low value)
UP001153354	Aspergillus fumigatus (Neosartorya fumigata)	746128	9117	C:96.5%[S:96.5%,D:0.0%],F:1.0%,M:2.4%,n:4191	Standard
UP001153369	Aspergillus fumigatus (Neosartorya fumigata)	746128	8924	C:96.4%[S:96.3%,D:0.1%],F:1.2%,M:2.4%,n:4191	Close to standard (low value)
UP001153370	Aspergillus fumigatus (Neosartorya fumigata)	746128	8924	C:96.4%[S:96.3%,D:0.1%],F:1.1%,M:2.5%,n:4191	Unknown
UP001153416	Aspergillus fumigatus (Neosartorya fumigata)	746128	8835	C:96.6%[S:96.5%,D:0.0%],F:1.0%,M:2.4%,n:4191	Unknown
UP001153417	Aspergillus fumigatus (Neosartorya fumigata)	746128	8838	C:96.2%[S:96.1%,D:0.1%],F:1.1%,M:2.6%,n:4191	Close to standard (low value)
UP001153419	Aspergillus fumigatus (Neosartorya fumigata)	746128	8819	C:96.6%[S:96.5%,D:0.0%],F:1.0%,M:2.4%,n:4191	Close to standard (low value)
UP001153434	Aspergillus fumigatus (Neosartorya fumigata)	746128	9135	C:96.4%[S:96.3%,D:0.1%],F:1.1%,M:2.5%,n:4191	Standard
UP001153436	Aspergillus fumigatus (Neosartorya fumigata)	746128	8861	C:96.7%[S:96.7%,D:0.0%],F:1.0%,M:2.3%,n:4191	Close to standard (low value)
UP001153437	Aspergillus fumigatus (Neosartorya fumigata)	746128	8997	C:96.4%[S:96.4%,D:0.1%],F:1.1%,M:2.4%,n:4191	Standard
UP001153447	Penicillium nalgiovense	60175	10643	C:96.0%[S:95.8%,D:0.2%],F:0.8%,M:3.1%,n:4191	Standard
UP001153448	Penicillium nalgiovense	60175	10541	C:95.3%[S:94.8%,D:0.4%],F:1.3%,M:3.5%,n:4191	Close to standard (low value)
UP001153456	Penicillium nalgiovense	60175	10653	C:96.1%[S:95.9%,D:0.2%],F:0.9%,M:3.1%,n:4191	Standard
UP001153457	Penicillium nalgiovense	60175	10807	C:96.1%[S:95.9%,D:0.2%],F:0.8%,M:3.1%,n:4191	Unknown
UP001153477	Penicillium salamii	1612424	10668	C:94.6%[S:94.2%,D:0.4%],F:1.0%,M:4.3%,n:4191	Standard
UP001153479	Penicillium nalgiovense	60175	10789	C:96.2%[S:96.0%,D:0.2%],F:0.8%,M:3.0%,n:4191	Close to standard (high value)
UP001153480	Penicillium nalgiovense	60175	10616	C:96.2%[S:96.0%,D:0.2%],F:0.8%,M:3.0%,n:4191	Close to standard (low value)
UP001153481	Penicillium nalgiovense	60175	10658	C:96.0%[S:95.8%,D:0.2%],F:0.8%,M:3.1%,n:4191	Standard
UP001153482	Penicillium salamii	1612424	11066	C:95.3%[S:94.9%,D:0.4%],F:0.9%,M:3.8%,n:4191	Outlier (high value)
UP001153487	Penicillium nalgiovense	60175	10667	C:96.2%[S:95.9%,D:0.3%],F:0.7%,M:3.1%,n:4191	Standard
UP001153490	Penicillium nalgiovense	60175	10648	C:96.2%[S:95.9%,D:0.2%],F:0.7%,M:3.1%,n:4191	Standard
UP001153492	Penicillium salamii	1612424	11410	C:95.3%[S:94.9%,D:0.4%],F:0.9%,M:3.8%,n:4191	Outlier (high value)
UP001153493	Penicillium salamii	1612424	10933	C:95.5%[S:95.1%,D:0.3%],F:0.9%,M:3.6%,n:4191	Unknown
UP001153498	Penicillium salamii	1612424	10329	C:94.8%[S:94.6%,D:0.1%],F:1.0%,M:4.2%,n:4191	Outlier (low value)
UP001153501	Penicillium nalgiovense	60175	10654	C:96.0%[S:95.8%,D:0.2%],F:0.8%,M:3.2%,n:4191	Standard
UP001153503	Penicillium nalgiovense	60175	10529	C:90.7%[S:90.6%,D:0.2%],F:3.1%,M:6.1%,n:4191	Unknown
UP001153505	Penicillium nalgiovense	60175	10663	C:96.1%[S:95.9%,D:0.2%],F:0.8%,M:3.1%,n:4191	Standard
UP001153520	Penicillium salamii	1612424	10980	C:95.5%[S:95.2%,D:0.4%],F:1.0%,M:3.5%,n:4191	Close to standard (high value)
UP001153523	Penicillium nalgiovense	60175	10751	C:96.1%[S:95.8%,D:0.2%],F:0.8%,M:3.1%,n:4191	Standard
UP001153524	Penicillium nalgiovense	60175	10659	C:96.0%[S:95.8%,D:0.2%],F:0.8%,M:3.2%,n:4191	Standard
UP001153540	Penicillium nalgiovense	60175	10641	C:96.0%[S:95.8%,D:0.2%],F:0.8%,M:3.2%,n:4191	Standard
UP001153617	Penicillium nalgiovense	60175	10659	C:96.2%[S:95.6%,D:0.6%],F:0.8%,M:3.1%,n:4191	Unknown
UP001153619	Penicillium olsonii	99116	9684	C:94.7%[S:94.4%,D:0.3%],F:0.8%,M:4.5%,n:4191	Unknown
UP001153628	Penicillium nalgiovense	60175	10652	C:96.1%[S:95.9%,D:0.2%],F:0.8%,M:3.1%,n:4191	Standard
UP001153629	Penicillium salamii	1612424	10923	C:95.5%[S:95.2%,D:0.3%],F:0.8%,M:3.7%,n:4191	Close to standard (high value)
UP001153630	Penicillium nalgiovense	60175	10672	C:96.1%[S:95.9%,D:0.2%],F:0.8%,M:3.1%,n:4191	Unknown
UP001153631	Penicillium nalgiovense	60175	10739	C:96.1%[S:95.8%,D:0.2%],F:0.8%,M:3.1%,n:4191	Standard
UP001153632	Penicillium salamii	1612424	10901	C:95.5%[S:95.3%,D:0.3%],F:0.8%,M:3.7%,n:4191	Close to standard (high value)
UP001153633	Penicillium nalgiovense	60175	10659	C:96.1%[S:95.9%,D:0.2%],F:0.8%,M:3.1%,n:4191	Standard
UP001153634	Penicillium nalgiovense	60175	10149	C:96.0%[S:95.7%,D:0.3%],F:0.8%,M:3.1%,n:4191	Outlier (low value)
UP001153635	Penicillium nalgiovense	60175	10650	C:96.1%[S:95.9%,D:0.2%],F:0.8%,M:3.1%,n:4191	Standard
UP001153639	Penicillium olsonii	99116	9703	C:94.7%[S:94.4%,D:0.3%],F:0.9%,M:4.4%,n:4191	Unknown
UP001153640	Penicillium salamii	1612424	11088	C:95.4%[S:95.1%,D:0.3%],F:0.9%,M:3.7%,n:4191	Outlier (high value)
UP001153641	Penicillium nalgiovense	60175	8044	C:63.9%[S:63.7%,D:0.2%],F:5.2%,M:30.9%,n:4191	Unknown
UP001153643	Penicillium olsonii	99116	9538	C:94.4%[S:94.0%,D:0.4%],F:1.0%,M:4.6%,n:4191	Unknown
UP001153644	Penicillium nalgiovense	60175	10643	C:96.1%[S:95.9%,D:0.2%],F:0.8%,M:3.1%,n:4191	Standard
UP001153647	Penicillium nalgiovense	60175	10665	C:96.1%[S:95.9%,D:0.2%],F:0.8%,M:3.1%,n:4191	Unknown
UP001153648	Penicillium olsonii	99116	9563	C:94.7%[S:94.4%,D:0.2%],F:0.9%,M:4.5%,n:4191	Unknown
UP001153986	Funneliformis geosporum	1117311	20726	C:90.9%[S:90.3%,D:0.6%],F:2.3%,M:6.8%,n:1614	Unknown
UP001154023	Penicillium nalgiovense	60175	10657	C:96.0%[S:95.8%,D:0.2%],F:0.8%,M:3.1%,n:4191	Unknown
UP001154024	Penicillium nalgiovense	60175	10662	C:96.1%[S:95.9%,D:0.2%],F:0.8%,M:3.1%,n:4191	Standard
UP001154041	Penicillium salamii	1612424	11933	C:95.3%[S:95.1%,D:0.3%],F:0.8%,M:3.8%,n:4191	Unknown
UP001154253	Penicillium nalgiovense	60175	11659	C:92.6%[S:92.4%,D:0.2%],F:2.7%,M:4.7%,n:4191	Outlier (high value)
UP001154254	Penicillium salamii	1612424	12014	C:94.7%[S:94.2%,D:0.5%],F:1.1%,M:4.2%,n:4191	Unknown
UP001155201	Candida glabrata (Yeast) (Torulopsis glabrata)	5478	4836	C:97.9%[S:97.0%,D:1.0%],F:0.4%,M:1.6%,n:2137	Outlier (low value)
UP001156737	Saccharomyces cerevisiae (Baker's yeast)	4932	5689	C:98.6%[S:96.6%,D:2.0%],F:0.3%,M:1.1%,n:2137	Standard
UP001156767	Saccharomyces cerevisiae (Baker's yeast)	4932	5727	C:98.7%[S:96.4%,D:2.3%],F:0.3%,M:1.0%,n:2137	Close to standard (high value)
UP001156771	Saccharomyces cerevisiae (Baker's yeast)	4932	5625	C:98.7%[S:96.6%,D:2.1%],F:0.3%,M:1.0%,n:2137	Close to standard (low value)
UP001156772	Saccharomyces cerevisiae (Baker's yeast)	4932	5668	C:98.9%[S:96.9%,D:2.0%],F:0.2%,M:0.9%,n:2137	Standard
UP001156802	Saccharomyces cerevisiae (Baker's yeast)	4932	5596	C:98.5%[S:96.4%,D:2.0%],F:0.2%,M:1.3%,n:2137	Unknown
UP001156825	Saccharomyces cerevisiae (Baker's yeast)	4932	5720	C:98.9%[S:96.9%,D:2.0%],F:0.2%,M:0.9%,n:2137	Close to standard (high value)
UP001156842	Saccharomyces cerevisiae (Baker's yeast)	4932	5626	C:98.7%[S:96.9%,D:1.8%],F:0.2%,M:1.1%,n:2137	Unknown
UP001156848	Saccharomyces cerevisiae (Baker's yeast)	4932	5713	C:98.9%[S:96.8%,D:2.1%],F:0.2%,M:0.9%,n:2137	Unknown
UP001156877	Saccharomyces cerevisiae (Baker's yeast)	4932	5655	C:98.8%[S:97.1%,D:1.7%],F:0.2%,M:1.0%,n:2137	Standard
UP001156895	Saccharomyces cerevisiae (Baker's yeast)	4932	5647	C:98.4%[S:96.4%,D:2.0%],F:0.1%,M:1.5%,n:2137	Unknown
UP001156917	Saccharomyces cerevisiae (Baker's yeast)	4932	5698	C:99.0%[S:97.0%,D:2.0%],F:0.1%,M:0.9%,n:2137	Unknown
UP001156946	Saccharomyces cerevisiae (Baker's yeast)	4932	5664	C:98.9%[S:97.0%,D:1.9%],F:0.2%,M:0.9%,n:2137	Unknown
UP001156947	Saccharomyces cerevisiae (Baker's yeast)	4932	5660	C:98.5%[S:96.4%,D:2.1%],F:0.3%,M:1.2%,n:2137	Standard
UP001156952	Saccharomyces cerevisiae (Baker's yeast)	4932	5642	C:98.6%[S:96.5%,D:2.1%],F:0.1%,M:1.3%,n:2137	Unknown
UP001157020	Saccharomyces cerevisiae (Baker's yeast)	4932	5667	C:99.0%[S:97.1%,D:1.9%],F:0.1%,M:0.9%,n:2137	Unknown
UP001157145	Parascedosporium putredinis	1442378	10066	C:67.3%[S:66.3%,D:1.0%],F:13.9%,M:18.8%,n:3817	Unknown
UP001157175	Saccharomyces cerevisiae (Baker's yeast)	4932	5676	C:98.2%[S:96.3%,D:2.0%],F:0.3%,M:1.5%,n:2137	Unknown
UP001157179	Saccharomyces cerevisiae (Baker's yeast)	4932	5658	C:98.5%[S:96.5%,D:2.0%],F:0.3%,M:1.2%,n:2137	Standard
UP001157193	Saccharomyces cerevisiae (Baker's yeast)	4932	5685	C:98.9%[S:96.7%,D:2.2%],F:0.2%,M:0.9%,n:2137	Standard
UP001157199	Saccharomyces cerevisiae (Baker's yeast)	4932	5648	C:98.6%[S:96.5%,D:2.1%],F:0.2%,M:1.2%,n:2137	Unknown
UP001157213	Saccharomyces cerevisiae (Baker's yeast)	4932	5722	C:98.9%[S:97.1%,D:1.9%],F:0.2%,M:0.8%,n:2137	Unknown
UP001157215	Saccharomyces cerevisiae (Baker's yeast)	4932	5743	C:98.8%[S:97.0%,D:1.9%],F:0.3%,M:0.9%,n:2137	Unknown
UP001157225	Saccharomyces cerevisiae (Baker's yeast)	4932	5732	C:98.9%[S:97.0%,D:1.9%],F:0.2%,M:0.9%,n:2137	Unknown
UP001157227	Saccharomyces cerevisiae (Baker's yeast)	4932	5648	C:98.5%[S:96.6%,D:1.9%],F:0.2%,M:1.3%,n:2137	Standard
UP001157236	Saccharomyces cerevisiae (Baker's yeast)	4932	5729	C:98.8%[S:96.8%,D:2.0%],F:0.2%,M:1.0%,n:2137	Close to standard (high value)
UP001157239	Saccharomyces cerevisiae (Baker's yeast)	4932	5632	C:98.8%[S:96.9%,D:1.9%],F:0.2%,M:1.0%,n:2137	Standard
UP001157248	Saccharomyces cerevisiae (Baker's yeast)	4932	5678	C:98.8%[S:96.8%,D:2.1%],F:0.2%,M:0.9%,n:2137	Unknown
UP001157251	Saccharomyces cerevisiae (Baker's yeast)	4932	5684	C:99.1%[S:97.1%,D:2.0%],F:0.1%,M:0.8%,n:2137	Unknown
UP001157255	Saccharomyces cerevisiae (Baker's yeast)	4932	5576	C:98.3%[S:96.4%,D:1.9%],F:0.4%,M:1.4%,n:2137	Unknown
UP001157259	Saccharomyces cerevisiae (Baker's yeast)	4932	5678	C:98.8%[S:96.9%,D:2.0%],F:0.3%,M:0.8%,n:2137	Unknown
UP001157264	Saccharomyces cerevisiae (Baker's yeast)	4932	5718	C:99.0%[S:96.9%,D:2.2%],F:0.2%,M:0.7%,n:2137	Close to standard (high value)
UP001157267	Saccharomyces cerevisiae (Baker's yeast)	4932	5674	C:98.8%[S:96.8%,D:2.0%],F:0.2%,M:1.0%,n:2137	Unknown
UP001157272	Saccharomyces cerevisiae (Baker's yeast)	4932	5630	C:98.9%[S:96.9%,D:2.1%],F:0.1%,M:1.0%,n:2137	Standard
UP001157285	Saccharomyces cerevisiae (Baker's yeast)	4932	5629	C:98.9%[S:97.0%,D:2.0%],F:0.2%,M:0.9%,n:2137	Unknown
UP001157298	Saccharomyces cerevisiae (Baker's yeast)	4932	5702	C:98.7%[S:96.7%,D:2.0%],F:0.3%,M:1.0%,n:2137	Unknown
UP001157299	Saccharomyces cerevisiae (Baker's yeast)	4932	5708	C:97.8%[S:96.0%,D:1.8%],F:0.6%,M:1.6%,n:2137	Unknown
UP001157314	Saccharomyces cerevisiae (Baker's yeast)	4932	5687	C:98.7%[S:96.7%,D:2.1%],F:0.3%,M:0.9%,n:2137	Standard
UP001157318	Saccharomyces cerevisiae (Baker's yeast)	4932	5711	C:98.9%[S:96.9%,D:2.0%],F:0.2%,M:0.9%,n:2137	Unknown
UP001157324	Saccharomyces cerevisiae (Baker's yeast)	4932	5670	C:98.5%[S:96.7%,D:1.8%],F:0.5%,M:1.0%,n:2137	Standard
UP001157362	Saccharomyces cerevisiae (Baker's yeast)	4932	5718	C:98.8%[S:96.8%,D:2.0%],F:0.1%,M:1.0%,n:2137	Unknown
UP001157389	Saccharomyces cerevisiae (Baker's yeast)	4932	5606	C:98.5%[S:96.6%,D:1.9%],F:0.2%,M:1.3%,n:2137	Close to standard (low value)
UP001157491	Saccharomyces cerevisiae (Baker's yeast)	4932	5371	C:95.9%[S:93.9%,D:2.0%],F:0.4%,M:3.7%,n:2137	Unknown
UP001157495	Saccharomyces cerevisiae (Baker's yeast)	4932	5661	C:98.3%[S:96.4%,D:2.0%],F:0.2%,M:1.5%,n:2137	Standard
UP001157553	Saccharomyces cerevisiae (Baker's yeast)	4932	5620	C:98.6%[S:96.8%,D:1.8%],F:0.1%,M:1.3%,n:2137	Close to standard (low value)
UP001157573	Saccharomyces cerevisiae (Baker's yeast)	4932	5604	C:97.8%[S:95.6%,D:2.2%],F:0.3%,M:1.9%,n:2137	Unknown
UP001157597	Saccharomyces cerevisiae (Baker's yeast)	4932	4663	C:83.4%[S:82.1%,D:1.4%],F:0.7%,M:15.9%,n:2137	Outlier (low value)
UP001157646	Saccharomyces cerevisiae (Baker's yeast)	4932	5439	C:96.6%[S:94.8%,D:1.8%],F:0.2%,M:3.2%,n:2137	Outlier (low value)
UP001157810	Saccharomyces cerevisiae (Baker's yeast)	4932	5178	C:91.5%[S:89.8%,D:1.8%],F:0.6%,M:7.9%,n:2137	Unknown
UP001157816	Saccharomyces cerevisiae (Baker's yeast)	4932	5033	C:89.8%[S:88.3%,D:1.5%],F:0.4%,M:9.8%,n:2137	Outlier (low value)
UP001157920	Saccharomyces cerevisiae (Baker's yeast)	4932	5547	C:94.4%[S:92.4%,D:2.1%],F:0.5%,M:5.1%,n:2137	Close to standard (low value)
UP001158396	Saccharomyces cerevisiae (Baker's yeast)	4932	5716	C:98.9%[S:96.9%,D:2.0%],F:0.2%,M:0.8%,n:2137	Standard
UP001158397	Saccharomyces cerevisiae (Baker's yeast)	4932	5692	C:98.7%[S:96.7%,D:2.0%],F:0.3%,M:1.0%,n:2137	Standard
UP001158406	Saccharomyces cerevisiae (Baker's yeast)	4932	5754	C:94.6%[S:93.0%,D:1.6%],F:3.1%,M:2.3%,n:2137	Unknown
UP001158407	Saccharomyces cerevisiae (Baker's yeast)	4932	5670	C:98.8%[S:96.9%,D:1.9%],F:0.2%,M:1.0%,n:2137	Unknown
UP001158409	Saccharomyces cerevisiae (Baker's yeast)	4932	5663	C:98.8%[S:96.9%,D:2.0%],F:0.2%,M:0.9%,n:2137	Unknown
UP001158410	Saccharomyces cerevisiae (Baker's yeast)	4932	5670	C:98.5%[S:96.7%,D:1.8%],F:0.5%,M:1.0%,n:2137	Standard
UP001158412	Saccharomyces cerevisiae (Baker's yeast)	4932	5615	C:98.5%[S:96.4%,D:2.0%],F:0.2%,M:1.3%,n:2137	Close to standard (low value)
UP001158414	Saccharomyces cerevisiae (Baker's yeast)	4932	5730	C:98.9%[S:97.0%,D:1.9%],F:0.2%,M:0.9%,n:2137	Unknown
UP001158421	Saccharomyces cerevisiae (Baker's yeast)	4932	5620	C:98.6%[S:96.6%,D:2.0%],F:0.3%,M:1.0%,n:2137	Standard
UP001158422	Saccharomyces cerevisiae (Baker's yeast)	4932	5655	C:98.8%[S:97.1%,D:1.7%],F:0.2%,M:1.0%,n:2137	Standard
UP001158423	Saccharomyces cerevisiae (Baker's yeast)	4932	5692	C:96.4%[S:94.6%,D:1.9%],F:1.5%,M:2.1%,n:2137	Unknown
UP001158425	Saccharomyces cerevisiae (Baker's yeast)	4932	5658	C:98.9%[S:97.0%,D:1.9%],F:0.2%,M:0.9%,n:2137	Unknown
UP001158436	Saccharomyces cerevisiae (Baker's yeast)	4932	5687	C:98.7%[S:96.7%,D:2.1%],F:0.3%,M:0.9%,n:2137	Standard
UP001158437	Saccharomyces cerevisiae (Baker's yeast)	4932	5936	C:95.0%[S:93.2%,D:1.8%],F:2.3%,M:2.7%,n:2137	Outlier (high value)
UP001158439	Saccharomyces cerevisiae (Baker's yeast)	4932	5634	C:98.4%[S:96.3%,D:2.1%],F:0.2%,M:1.5%,n:2137	Close to standard (low value)
UP001158448	Saccharomyces cerevisiae (Baker's yeast)	4932	5718	C:99.0%[S:96.9%,D:2.2%],F:0.2%,M:0.7%,n:2137	Close to standard (high value)
UP001158451	Saccharomyces cerevisiae (Baker's yeast)	4932	5850	C:96.7%[S:94.8%,D:1.9%],F:1.5%,M:1.8%,n:2137	Outlier (high value)
UP001158461	Saccharomyces cerevisiae (Baker's yeast)	4932	5647	C:98.4%[S:96.4%,D:2.0%],F:0.1%,M:1.5%,n:2137	Unknown
UP001158462	Saccharomyces cerevisiae (Baker's yeast)	4932	5615	C:98.5%[S:96.6%,D:1.9%],F:0.2%,M:1.4%,n:2137	Close to standard (low value)
UP001158463	Saccharomyces cerevisiae (Baker's yeast)	4932	5669	C:99.1%[S:97.1%,D:2.1%],F:0.1%,M:0.8%,n:2137	Standard
UP001158465	Saccharomyces cerevisiae (Baker's yeast)	4932	5743	C:97.4%[S:95.6%,D:1.9%],F:0.9%,M:1.6%,n:2137	Unknown
UP001158466	Saccharomyces cerevisiae (Baker's yeast)	4932	5618	C:98.6%[S:96.6%,D:2.0%],F:0.1%,M:1.3%,n:2137	Close to standard (low value)
UP001158472	Saccharomyces cerevisiae (Baker's yeast)	4932	5668	C:98.9%[S:96.9%,D:2.0%],F:0.2%,M:0.9%,n:2137	Unknown
UP001158475	Saccharomyces cerevisiae (Baker's yeast)	4932	5692	C:98.5%[S:96.4%,D:2.1%],F:0.2%,M:1.3%,n:2137	Unknown
UP001158478	Saccharomyces cerevisiae (Baker's yeast)	4932	5685	C:98.9%[S:96.7%,D:2.2%],F:0.2%,M:0.9%,n:2137	Standard
UP001158479	Saccharomyces cerevisiae (Baker's yeast)	4932	5816	C:96.0%[S:94.4%,D:1.6%],F:1.6%,M:2.3%,n:2137	Unknown
UP001158481	Saccharomyces cerevisiae (Baker's yeast)	4932	5670	C:98.8%[S:96.8%,D:2.0%],F:0.3%,M:0.9%,n:2137	Standard
UP001158482	Saccharomyces cerevisiae (Baker's yeast)	4932	5677	C:98.7%[S:96.8%,D:2.0%],F:0.2%,M:1.0%,n:2137	Standard
UP001158484	Saccharomyces cerevisiae (Baker's yeast)	4932	5919	C:91.0%[S:89.5%,D:1.5%],F:5.1%,M:3.9%,n:2137	Unknown
UP001158487	Saccharomyces cerevisiae (Baker's yeast)	4932	5738	C:98.6%[S:96.6%,D:2.1%],F:0.2%,M:1.1%,n:2137	Unknown
UP001158490	Saccharomyces cerevisiae (Baker's yeast)	4932	5688	C:99.1%[S:97.1%,D:2.0%],F:0.1%,M:0.8%,n:2137	Unknown
UP001158492	Saccharomyces cerevisiae (Baker's yeast)	4932	5901	C:98.5%[S:96.4%,D:2.1%],F:0.5%,M:1.0%,n:2137	Outlier (high value)
UP001158510	Saccharomyces cerevisiae (Baker's yeast)	4932	5625	C:98.7%[S:96.6%,D:2.1%],F:0.3%,M:1.0%,n:2137	Close to standard (low value)
UP001158511	Saccharomyces cerevisiae (Baker's yeast)	4932	5664	C:98.9%[S:97.0%,D:1.9%],F:0.2%,M:0.9%,n:2137	Unknown
UP001158514	Saccharomyces cerevisiae (Baker's yeast)	4932	5702	C:98.8%[S:96.8%,D:2.0%],F:0.2%,M:1.0%,n:2137	Unknown
UP001158515	Saccharomyces cerevisiae (Baker's yeast)	4932	5715	C:98.8%[S:96.9%,D:1.9%],F:0.2%,M:1.0%,n:2137	Close to standard (high value)
UP001158516	Saccharomyces cerevisiae (Baker's yeast)	4932	5735	C:97.0%[S:95.0%,D:2.0%],F:1.2%,M:1.8%,n:2137	Unknown
UP001158519	Saccharomyces cerevisiae (Baker's yeast)	4932	5645	C:98.5%[S:96.3%,D:2.2%],F:0.2%,M:1.4%,n:2137	Unknown
UP001158520	Saccharomyces cerevisiae (Baker's yeast)	4932	5668	C:98.0%[S:96.3%,D:1.8%],F:0.6%,M:1.4%,n:2137	Unknown
UP001158521	Saccharomyces cerevisiae (Baker's yeast)	4932	5735	C:97.8%[S:95.8%,D:2.1%],F:0.8%,M:1.3%,n:2137	Unknown
UP001158526	Saccharomyces cerevisiae (Baker's yeast)	4932	5651	C:98.9%[S:96.9%,D:2.0%],F:0.1%,M:1.0%,n:2137	Standard
UP001158533	Saccharomyces cerevisiae (Baker's yeast)	4932	5635	C:98.8%[S:96.7%,D:2.1%],F:0.2%,M:1.0%,n:2137	Unknown
UP001158537	Saccharomyces cerevisiae (Baker's yeast)	4932	5729	C:98.8%[S:96.8%,D:2.0%],F:0.2%,M:1.0%,n:2137	Unknown
UP001158538	Saccharomyces cerevisiae (Baker's yeast)	4932	5824	C:96.2%[S:94.0%,D:2.2%],F:1.9%,M:1.9%,n:2137	Close to standard (high value)
UP001158540	Saccharomyces cerevisiae (Baker's yeast)	4932	5678	C:98.8%[S:96.8%,D:2.1%],F:0.2%,M:0.9%,n:2137	Unknown
